Owner;Name;Type;Final;Array;Access
java.lang.Character.UnicodeBlock;CJK_COMPATIBILITY_IDEOGRAPHS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;COPTIC;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;EGYPTIAN_HIEROGLYPHS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;OGHAM;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;CUNEIFORM_NUMBERS_AND_PUNCTUATION;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;ARABIC_EXTENDED_A;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;ANCIENT_GREEK_MUSICAL_NOTATION;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;MULTANI;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;LATIN_EXTENDED_E;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;LEPCHA;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;SYLOTI_NAGRI;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;ARABIC_PRESENTATION_FORMS_A;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;BENGALI;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;IDEOGRAPHIC_DESCRIPTION_CHARACTERS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;GREEK;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;CYPRIOT_SYLLABARY;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;KHUDAWADI;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;TAGS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;MYANMAR_EXTENDED_A;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;SPACING_MODIFIER_LETTERS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;ANCIENT_SYMBOLS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;KANA_SUPPLEMENT;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;CURRENCY_SYMBOLS;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;GLAGOLITIC;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;SURROGATES_AREA;UnicodeBlock;TRUE;FALSE;public
java.lang.Character.UnicodeBlock;IMPERIAL_ARAMAIC;UnicodeBlock;TRUE;FALSE;public
java.lang.Double;TYPE;Class<Double>;TRUE;FALSE;public
java.lang.Float;TYPE;Class<Float>;TRUE;FALSE;public
java.lang.Integer;TYPE;Class<Integer>;TRUE;FALSE;public
java.lang.Long;TYPE;Class<Long>;TRUE;FALSE;public
java.lang.Short;TYPE;Class<Short>;TRUE;FALSE;public
java.lang.String;CASE_INSENSITIVE_ORDER;Comparator<String>;TRUE;FALSE;public
java.lang.System;err;PrintStream;TRUE;FALSE;public
java.lang.System;out;PrintStream;TRUE;FALSE;public
java.lang.System;in;InputStream;TRUE;FALSE;public
java.lang.Throwable.SentinelHolder;STACK_TRACE_ELEMENT_SENTINEL;StackTraceElement;TRUE;FALSE;public
java.lang.Void;TYPE;Class<Void>;TRUE;FALSE;public
java.nio.ByteOrder;BIG_ENDIAN;ByteOrder;TRUE;FALSE;public
java.nio.ByteOrder;LITTLE_ENDIAN;ByteOrder;TRUE;FALSE;public
java.nio.charset.CodingErrorAction;REPORT;CodingErrorAction;TRUE;FALSE;public
java.nio.charset.CodingErrorAction;REPLACE;CodingErrorAction;TRUE;FALSE;public
java.nio.charset.CodingErrorAction;IGNORE;CodingErrorAction;TRUE;FALSE;public
java.nio.charset.StandardCharsets;UTF_16;Charset;TRUE;FALSE;public
java.nio.charset.StandardCharsets;US_ASCII;Charset;TRUE;FALSE;public
java.nio.charset.StandardCharsets;UTF_16LE;Charset;TRUE;FALSE;public
java.nio.charset.StandardCharsets;ISO_8859_1;Charset;TRUE;FALSE;public
java.nio.charset.StandardCharsets;UTF_8;Charset;TRUE;FALSE;public
java.nio.charset.StandardCharsets;UTF_16BE;Charset;TRUE;FALSE;public
java.util.Collections;EMPTY_LIST;List;TRUE;FALSE;public
java.util.Collections;EMPTY_SET;Set;TRUE;FALSE;public
java.util.Collections;EMPTY_MAP;Map;TRUE;FALSE;public
java.util.Locale;PRC;Locale;TRUE;FALSE;public
java.util.Locale;CANADA;Locale;TRUE;FALSE;public
java.util.Locale;TRADITIONAL_CHINESE;Locale;TRUE;FALSE;public
java.util.Locale;US;Locale;TRUE;FALSE;public
java.util.Locale;CHINESE;Locale;TRUE;FALSE;public
java.util.Locale;FRENCH;Locale;TRUE;FALSE;public
java.util.Locale;JAPAN;Locale;TRUE;FALSE;public
java.util.Locale;JAPANESE;Locale;TRUE;FALSE;public
java.util.Locale;ROOT;Locale;TRUE;FALSE;public
java.util.Locale;TAIWAN;Locale;TRUE;FALSE;public
java.util.Locale;KOREA;Locale;TRUE;FALSE;public
java.util.Locale;SIMPLIFIED_CHINESE;Locale;TRUE;FALSE;public
java.util.Locale;GERMAN;Locale;TRUE;FALSE;public
java.util.Locale;UK;Locale;TRUE;FALSE;public
java.util.Locale;CANADA_FRENCH;Locale;TRUE;FALSE;public
java.util.Locale;ENGLISH;Locale;TRUE;FALSE;public
java.util.Locale;KOREAN;Locale;TRUE;FALSE;public
java.util.Locale;FRANCE;Locale;TRUE;FALSE;public
java.util.Locale;GERMANY;Locale;TRUE;FALSE;public
java.util.Locale;CHINA;Locale;TRUE;FALSE;public
java.util.Locale;ITALIAN;Locale;TRUE;FALSE;public
java.util.Locale;ITALY;Locale;TRUE;FALSE;public
jdk.internal.misc.Signal.Handler;SIG_IGN;Signal.Handler;TRUE;FALSE;public
jdk.internal.misc.Signal.Handler;SIG_DFL;Signal.Handler;TRUE;FALSE;public
jdk.internal.misc.TerminatingThreadLocal;REGISTRY;ThreadLocal<Collection<TerminatingThreadLocal<?>>>;TRUE;FALSE;public
sun.nio.cs.ISO_8859_1;INSTANCE;ISO_8859_1;TRUE;FALSE;public
sun.nio.cs.US_ASCII;INSTANCE;US_ASCII;TRUE;FALSE;public
sun.nio.cs.UTF_8;INSTANCE;UTF_8;TRUE;FALSE;public
sun.util.locale.BaseLocale;SEP;String;TRUE;FALSE;public
